4.987080077999999958e+03	4.946250000000000000e+03	4.905009766000000127e+03
4.946250000000000000e+03	4.905009766000000127e+03	4.881609862999999677e+03
4.905009766000000127e+03	4.881609862999999677e+03	4.899810059000000365e+03
4.881609862999999677e+03	4.899810059000000365e+03	4.863819824000000153e+03
4.899810059000000365e+03	4.863819824000000153e+03	4.833339844000000085e+03
4.863819824000000153e+03	4.833339844000000085e+03	4.809339844000000085e+03
4.833339844000000085e+03	4.809339844000000085e+03	4.828299804999999651e+03
4.809339844000000085e+03	4.828299804999999651e+03	4.785580077999999958e+03
