4.048290038999999979e+03	3.993189941000000090e+03	3.977419922000000042e+03	3.965350097999999889e+03
3.993189941000000090e+03	3.977419922000000042e+03	3.965350097999999889e+03	4.005250000000000000e+03
3.977419922000000042e+03	3.965350097999999889e+03	4.005250000000000000e+03	4.005209961000000021e+03
3.965350097999999889e+03	4.005250000000000000e+03	4.005209961000000021e+03	4.035550048999999944e+03
4.005250000000000000e+03	4.005209961000000021e+03	4.035550048999999944e+03	3.992320067999999992e+03
4.005209961000000021e+03	4.035550048999999944e+03	3.992320067999999992e+03	3.973750000000000000e+03
4.035550048999999944e+03	3.992320067999999992e+03	3.973750000000000000e+03	3.954709961000000021e+03
3.992320067999999992e+03	3.973750000000000000e+03	3.954709961000000021e+03	3.974080077999999958e+03
3.973750000000000000e+03	3.954709961000000021e+03	3.974080077999999958e+03	3.966399902000000111e+03
3.954709961000000021e+03	3.974080077999999958e+03	3.966399902000000111e+03	3.928250000000000000e+03
3.974080077999999958e+03	3.966399902000000111e+03	3.928250000000000000e+03	3.961260009999999966e+03
3.966399902000000111e+03	3.928250000000000000e+03	3.961260009999999966e+03	3.912497558999999910e+03
3.928250000000000000e+03	3.961260009999999966e+03	3.912497558999999910e+03	3.941270019999999931e+03
3.961260009999999966e+03	3.912497558999999910e+03	3.941270019999999931e+03	3.922090087999999923e+03
3.912497558999999910e+03	3.941270019999999931e+03	3.922090087999999923e+03	3.931929932000000008e+03
3.941270019999999931e+03	3.922090087999999923e+03	3.931929932000000008e+03	3.952870116999999937e+03
3.922090087999999923e+03	3.931929932000000008e+03	3.952870116999999937e+03	3.954790038999999979e+03
3.931929932000000008e+03	3.952870116999999937e+03	3.954790038999999979e+03	3.963489990000000034e+03
3.952870116999999937e+03	3.954790038999999979e+03	3.963489990000000034e+03	3.952129883000000063e+03
3.954790038999999979e+03	3.963489990000000034e+03	3.952129883000000063e+03	3.933399902000000111e+03
3.963489990000000034e+03	3.952129883000000063e+03	3.933399902000000111e+03	3.917090087999999923e+03
3.952129883000000063e+03	3.933399902000000111e+03	3.917090087999999923e+03	3.895658691000000090e+03
3.933399902000000111e+03	3.917090087999999923e+03	3.895658691000000090e+03	3.942669922000000042e+03
3.917090087999999923e+03	3.895658691000000090e+03	3.942669922000000042e+03	3.948580077999999958e+03
3.895658691000000090e+03	3.942669922000000042e+03	3.948580077999999958e+03	3.962689941000000090e+03
3.942669922000000042e+03	3.948580077999999958e+03	3.962689941000000090e+03	3.942750000000000000e+03
3.948580077999999958e+03	3.962689941000000090e+03	3.942750000000000000e+03	3.929419922000000042e+03
3.962689941000000090e+03	3.942750000000000000e+03	3.929419922000000042e+03	3.932199951000000056e+03
3.942750000000000000e+03	3.929419922000000042e+03	3.932199951000000056e+03	3.927919922000000042e+03
3.929419922000000042e+03	3.932199951000000056e+03	3.927919922000000042e+03	3.911090087999999923e+03
3.932199951000000056e+03	3.927919922000000042e+03	3.911090087999999923e+03	3.924750000000000000e+03
3.927919922000000042e+03	3.911090087999999923e+03	3.924750000000000000e+03	3.853745116999999937e+03
3.911090087999999923e+03	3.924750000000000000e+03	3.853745116999999937e+03	3.925919922000000042e+03
3.924750000000000000e+03	3.853745116999999937e+03	3.925919922000000042e+03	3.880919922000000042e+03
3.853745116999999937e+03	3.925919922000000042e+03	3.880919922000000042e+03	3.845919922000000042e+03
3.925919922000000042e+03	3.880919922000000042e+03	3.845919922000000042e+03	3.757699951000000056e+03
3.880919922000000042e+03	3.845919922000000042e+03	3.757699951000000056e+03	3.731724608999999873e+03
3.845919922000000042e+03	3.757699951000000056e+03	3.731724608999999873e+03	3.808750000000000000e+03
3.757699951000000056e+03	3.731724608999999873e+03	3.808750000000000000e+03	3.771120116999999937e+03
3.731724608999999873e+03	3.808750000000000000e+03	3.771120116999999937e+03	3.739750000000000000e+03
3.808750000000000000e+03	3.771120116999999937e+03	3.739750000000000000e+03	3.816919922000000042e+03
3.771120116999999937e+03	3.739750000000000000e+03	3.816919922000000042e+03	3.817590087999999923e+03
3.739750000000000000e+03	3.816919922000000042e+03	3.817590087999999923e+03	3.795320067999999992e+03
3.816919922000000042e+03	3.817590087999999923e+03	3.795320067999999992e+03	3.830919922000000042e+03
3.817590087999999923e+03	3.795320067999999992e+03	3.830919922000000042e+03	3.832570067999999992e+03
3.795320067999999992e+03	3.830919922000000042e+03	3.832570067999999992e+03	3.817919922000000042e+03
3.830919922000000042e+03	3.832570067999999992e+03	3.817919922000000042e+03	3.818090087999999923e+03
3.832570067999999992e+03	3.817919922000000042e+03	3.818090087999999923e+03	3.803750000000000000e+03
3.817919922000000042e+03	3.818090087999999923e+03	3.803750000000000000e+03	3.763590087999999923e+03
3.818090087999999923e+03	3.803750000000000000e+03	3.763590087999999923e+03	3.768919922000000042e+03
3.803750000000000000e+03	3.763590087999999923e+03	3.768919922000000042e+03	3.785919922000000042e+03
3.763590087999999923e+03	3.768919922000000042e+03	3.785919922000000042e+03	3.792909912000000077e+03
3.768919922000000042e+03	3.785919922000000042e+03	3.792909912000000077e+03	3.781389893000000029e+03
3.785919922000000042e+03	3.792909912000000077e+03	3.781389893000000029e+03	3.760020019999999931e+03
3.792909912000000077e+03	3.781389893000000029e+03	3.760020019999999931e+03	3.749389893000000029e+03
3.781389893000000029e+03	3.760020019999999931e+03	3.749389893000000029e+03	3.764090087999999923e+03
3.760020019999999931e+03	3.749389893000000029e+03	3.764090087999999923e+03	3.747310058999999910e+03
3.749389893000000029e+03	3.764090087999999923e+03	3.747310058999999910e+03	3.702750000000000000e+03
3.764090087999999923e+03	3.747310058999999910e+03	3.702750000000000000e+03	3.731219970999999987e+03
3.747310058999999910e+03	3.702750000000000000e+03	3.731219970999999987e+03	3.745919922000000042e+03
3.702750000000000000e+03	3.731219970999999987e+03	3.745919922000000042e+03	3.757550048999999944e+03
3.731219970999999987e+03	3.745919922000000042e+03	3.757550048999999944e+03	3.755260009999999966e+03
3.745919922000000042e+03	3.757550048999999944e+03	3.755260009999999966e+03	3.740919922000000042e+03
3.757550048999999944e+03	3.755260009999999966e+03	3.740919922000000042e+03	3.748469970999999987e+03
3.755260009999999966e+03	3.740919922000000042e+03	3.748469970999999987e+03	3.720919922000000042e+03
3.740919922000000042e+03	3.748469970999999987e+03	3.720919922000000042e+03	3.737250000000000000e+03
3.748469970999999987e+03	3.720919922000000042e+03	3.737250000000000000e+03	3.721260009999999966e+03
3.720919922000000042e+03	3.737250000000000000e+03	3.721260009999999966e+03	3.730250000000000000e+03
3.737250000000000000e+03	3.721260009999999966e+03	3.730250000000000000e+03	3.747250000000000000e+03
3.721260009999999966e+03	3.730250000000000000e+03	3.747250000000000000e+03	3.756850097999999889e+03
3.730250000000000000e+03	3.747250000000000000e+03	3.756850097999999889e+03	3.774370116999999937e+03
3.747250000000000000e+03	3.756850097999999889e+03	3.774370116999999937e+03	3.854260009999999966e+03
3.756850097999999889e+03	3.774370116999999937e+03	3.854260009999999966e+03	3.934750000000000000e+03
3.774370116999999937e+03	3.854260009999999966e+03	3.934750000000000000e+03	3.941540038999999979e+03
3.854260009999999966e+03	3.934750000000000000e+03	3.941540038999999979e+03	3.960580077999999958e+03
3.934750000000000000e+03	3.941540038999999979e+03	3.960580077999999958e+03	3.971550048999999944e+03
3.941540038999999979e+03	3.960580077999999958e+03	3.971550048999999944e+03	3.956250000000000000e+03
3.960580077999999958e+03	3.971550048999999944e+03	3.956250000000000000e+03	3.999570067999999992e+03
3.971550048999999944e+03	3.956250000000000000e+03	3.999570067999999992e+03	4.023919922000000042e+03
3.956250000000000000e+03	3.999570067999999992e+03	4.023919922000000042e+03	4.067419922000000042e+03
3.999570067999999992e+03	4.023919922000000042e+03	4.067419922000000042e+03	4.089580077999999958e+03
4.023919922000000042e+03	4.067419922000000042e+03	4.089580077999999958e+03	4.056000000000000000e+03
4.067419922000000042e+03	4.089580077999999958e+03	4.056000000000000000e+03	4.085580077999999958e+03
4.089580077999999958e+03	4.056000000000000000e+03	4.085580077999999958e+03	4.080250000000000000e+03
4.056000000000000000e+03	4.085580077999999958e+03	4.080250000000000000e+03	4.080250000000000000e+03
4.085580077999999958e+03	4.080250000000000000e+03	4.080250000000000000e+03	4.108740233999999873e+03
4.080250000000000000e+03	4.080250000000000000e+03	4.108740233999999873e+03	4.108750000000000000e+03
4.080250000000000000e+03	4.108740233999999873e+03	4.108750000000000000e+03	4.055250000000000000e+03
4.108740233999999873e+03	4.108750000000000000e+03	4.055250000000000000e+03	4.032580077999999958e+03
4.108750000000000000e+03	4.055250000000000000e+03	4.032580077999999958e+03	4.067219970999999987e+03
4.055250000000000000e+03	4.032580077999999958e+03	4.067219970999999987e+03	4.048729980000000069e+03
4.032580077999999958e+03	4.067219970999999987e+03	4.048729980000000069e+03	3.970250000000000000e+03
4.067219970999999987e+03	4.048729980000000069e+03	3.970250000000000000e+03	3.961580077999999958e+03
4.048729980000000069e+03	3.970250000000000000e+03	3.961580077999999958e+03	3.976300048999999944e+03
3.970250000000000000e+03	3.961580077999999958e+03	3.976300048999999944e+03	3.939479980000000069e+03
3.961580077999999958e+03	3.976300048999999944e+03	3.939479980000000069e+03	3.923750000000000000e+03
3.976300048999999944e+03	3.939479980000000069e+03	3.923750000000000000e+03	3.931750000000000000e+03
3.939479980000000069e+03	3.923750000000000000e+03	3.931750000000000000e+03	3.930159912000000077e+03
3.923750000000000000e+03	3.931750000000000000e+03	3.930159912000000077e+03	3.974739990000000034e+03
3.931750000000000000e+03	3.930159912000000077e+03	3.974739990000000034e+03	3.858419922000000042e+03
3.930159912000000077e+03	3.974739990000000034e+03	3.858419922000000042e+03	3.777250000000000000e+03
3.974739990000000034e+03	3.858419922000000042e+03	3.777250000000000000e+03	3.779610106999999971e+03
3.858419922000000042e+03	3.777250000000000000e+03	3.779610106999999971e+03	3.791419922000000042e+03
3.777250000000000000e+03	3.779610106999999971e+03	3.791419922000000042e+03	3.788080077999999958e+03
3.779610106999999971e+03	3.791419922000000042e+03	3.788080077999999958e+03	3.796899902000000111e+03
3.791419922000000042e+03	3.788080077999999958e+03	3.796899902000000111e+03	3.848020019999999931e+03
3.788080077999999958e+03	3.796899902000000111e+03	3.848020019999999931e+03	3.942649902000000111e+03
3.796899902000000111e+03	3.848020019999999931e+03	3.942649902000000111e+03	3.989580077999999958e+03
3.848020019999999931e+03	3.942649902000000111e+03	3.989580077999999958e+03	3.964850097999999889e+03
3.942649902000000111e+03	3.989580077999999958e+03	3.964850097999999889e+03	3.904979980000000069e+03
3.989580077999999958e+03	3.964850097999999889e+03	3.904979980000000069e+03	3.896760009999999966e+03
3.964850097999999889e+03	3.904979980000000069e+03	3.896760009999999966e+03	3.903239990000000034e+03
3.904979980000000069e+03	3.896760009999999966e+03	3.903239990000000034e+03	3.904040038999999979e+03
3.896760009999999966e+03	3.903239990000000034e+03	3.904040038999999979e+03	3.981250000000000000e+03
3.903239990000000034e+03	3.904040038999999979e+03	3.981250000000000000e+03	4.016750000000000000e+03
3.904040038999999979e+03	3.981250000000000000e+03	4.016750000000000000e+03	4.078590087999999923e+03
3.981250000000000000e+03	4.016750000000000000e+03	4.078590087999999923e+03	4.138750000000000000e+03
4.016750000000000000e+03	4.078590087999999923e+03	4.138750000000000000e+03	4.131080077999999958e+03
4.078590087999999923e+03	4.138750000000000000e+03	4.131080077999999958e+03	4.106810059000000365e+03
4.138750000000000000e+03	4.131080077999999958e+03	4.106810059000000365e+03	4.107520019999999931e+03
4.131080077999999958e+03	4.106810059000000365e+03	4.107520019999999931e+03	4.149620117000000391e+03
4.106810059000000365e+03	4.107520019999999931e+03	4.149620117000000391e+03	4.203299804999999651e+03
4.107520019999999931e+03	4.149620117000000391e+03	4.203299804999999651e+03	4.203299804999999651e+03
4.149620117000000391e+03	4.203299804999999651e+03	4.203299804999999651e+03	4.253009766000000127e+03
4.203299804999999651e+03	4.203299804999999651e+03	4.253009766000000127e+03	4.327540039000000434e+03
4.203299804999999651e+03	4.253009766000000127e+03	4.327540039000000434e+03	4.379229980000000069e+03
4.253009766000000127e+03	4.327540039000000434e+03	4.379229980000000069e+03	4.418750000000000000e+03
4.327540039000000434e+03	4.379229980000000069e+03	4.418750000000000000e+03	4.577129882999999609e+03
4.379229980000000069e+03	4.418750000000000000e+03	4.577129882999999609e+03	4.606910155999999915e+03
4.418750000000000000e+03	4.577129882999999609e+03	4.606910155999999915e+03	4.533160155999999915e+03
4.577129882999999609e+03	4.606910155999999915e+03	4.533160155999999915e+03	4.490250000000000000e+03
4.606910155999999915e+03	4.533160155999999915e+03	4.490250000000000000e+03	4.357250000000000000e+03
4.533160155999999915e+03	4.490250000000000000e+03	4.357250000000000000e+03	4.321529784999999720e+03
4.490250000000000000e+03	4.357250000000000000e+03	4.321529784999999720e+03	4.315399902000000111e+03
4.357250000000000000e+03	4.321529784999999720e+03	4.315399902000000111e+03	4.354250000000000000e+03
4.321529784999999720e+03	4.315399902000000111e+03	4.354250000000000000e+03	4.400640137000000323e+03
4.315399902000000111e+03	4.354250000000000000e+03	4.400640137000000323e+03	4.463250000000000000e+03
4.354250000000000000e+03	4.400640137000000323e+03	4.463250000000000000e+03	4.466049804999999651e+03
4.400640137000000323e+03	4.463250000000000000e+03	4.466049804999999651e+03	4.449859862999999677e+03
4.463250000000000000e+03	4.466049804999999651e+03	4.449859862999999677e+03	4.427890137000000323e+03
4.466049804999999651e+03	4.449859862999999677e+03	4.427890137000000323e+03	4.373580077999999958e+03
4.449859862999999677e+03	4.427890137000000323e+03	4.373580077999999958e+03	4.285250000000000000e+03
4.427890137000000323e+03	4.373580077999999958e+03	4.285250000000000000e+03	4.257580077999999958e+03
4.373580077999999958e+03	4.285250000000000000e+03	4.257580077999999958e+03	4.305709960999999566e+03
4.285250000000000000e+03	4.257580077999999958e+03	4.305709960999999566e+03	4.311319824000000153e+03
4.257580077999999958e+03	4.305709960999999566e+03	4.311319824000000153e+03	4.304250000000000000e+03
4.305709960999999566e+03	4.311319824000000153e+03	4.304250000000000000e+03	4.343350097999999889e+03
4.311319824000000153e+03	4.304250000000000000e+03	4.343350097999999889e+03	4.310490233999999873e+03
4.304250000000000000e+03	4.343350097999999889e+03	4.310490233999999873e+03	4.335250000000000000e+03
4.343350097999999889e+03	4.310490233999999873e+03	4.335250000000000000e+03	4.270589844000000085e+03
4.310490233999999873e+03	4.335250000000000000e+03	4.270589844000000085e+03	4.231250000000000000e+03
4.335250000000000000e+03	4.270589844000000085e+03	4.231250000000000000e+03	4.160259766000000127e+03
4.270589844000000085e+03	4.231250000000000000e+03	4.160259766000000127e+03	4.159919922000000042e+03
4.231250000000000000e+03	4.160259766000000127e+03	4.159919922000000042e+03	4.237580077999999958e+03
4.160259766000000127e+03	4.159919922000000042e+03	4.237580077999999958e+03	4.342799804999999651e+03
4.159919922000000042e+03	4.237580077999999958e+03	4.342799804999999651e+03	4.394919922000000042e+03
4.237580077999999958e+03	4.342799804999999651e+03	4.394919922000000042e+03	4.375250000000000000e+03
4.342799804999999651e+03	4.394919922000000042e+03	4.375250000000000000e+03	4.398569824000000153e+03
4.394919922000000042e+03	4.375250000000000000e+03	4.398569824000000153e+03	4.362419922000000042e+03
4.375250000000000000e+03	4.398569824000000153e+03	4.362419922000000042e+03	4.390580077999999958e+03
4.398569824000000153e+03	4.362419922000000042e+03	4.390580077999999958e+03	4.392180175999999847e+03
4.362419922000000042e+03	4.390580077999999958e+03	4.392180175999999847e+03	4.399359862999999677e+03
4.390580077999999958e+03	4.392180175999999847e+03	4.399359862999999677e+03	4.375580077999999958e+03
4.392180175999999847e+03	4.399359862999999677e+03	4.375580077999999958e+03	4.411919922000000042e+03
4.399359862999999677e+03	4.375580077999999958e+03	4.411919922000000042e+03	4.419919922000000042e+03
4.375580077999999958e+03	4.411919922000000042e+03	4.419919922000000042e+03	4.478750000000000000e+03
4.411919922000000042e+03	4.419919922000000042e+03	4.478750000000000000e+03	4.484750000000000000e+03
4.419919922000000042e+03	4.478750000000000000e+03	4.484750000000000000e+03	4.461580077999999958e+03
4.478750000000000000e+03	4.484750000000000000e+03	4.461580077999999958e+03	4.600000000000000000e+03
4.484750000000000000e+03	4.461580077999999958e+03	4.600000000000000000e+03	4.398549804999999651e+03
4.461580077999999958e+03	4.600000000000000000e+03	4.398549804999999651e+03	4.396000000000000000e+03
4.600000000000000000e+03	4.398549804999999651e+03	4.396000000000000000e+03	4.351250000000000000e+03
4.398549804999999651e+03	4.396000000000000000e+03	4.351250000000000000e+03	4.359500000000000000e+03
4.396000000000000000e+03	4.351250000000000000e+03	4.359500000000000000e+03	4.410750000000000000e+03
4.351250000000000000e+03	4.359500000000000000e+03	4.410750000000000000e+03	4.390750000000000000e+03
4.359500000000000000e+03	4.410750000000000000e+03	4.390750000000000000e+03	4.416339844000000085e+03
4.410750000000000000e+03	4.390750000000000000e+03	4.416339844000000085e+03	4.433450195000000349e+03
4.390750000000000000e+03	4.416339844000000085e+03	4.433450195000000349e+03	4.405250000000000000e+03
4.416339844000000085e+03	4.433450195000000349e+03	4.405250000000000000e+03	4.424500000000000000e+03
4.433450195000000349e+03	4.405250000000000000e+03	4.424500000000000000e+03	4.406250000000000000e+03
4.405250000000000000e+03	4.424500000000000000e+03	4.406250000000000000e+03	4.363350097999999889e+03
4.424500000000000000e+03	4.406250000000000000e+03	4.363350097999999889e+03	4.436759766000000127e+03
4.406250000000000000e+03	4.363350097999999889e+03	4.436759766000000127e+03	4.539859862999999677e+03
4.363350097999999889e+03	4.436759766000000127e+03	4.539859862999999677e+03	4.552259766000000127e+03
4.436759766000000127e+03	4.539859862999999677e+03	4.552259766000000127e+03	4.488259766000000127e+03
4.539859862999999677e+03	4.552259766000000127e+03	4.488259766000000127e+03	4.526950195000000349e+03
4.552259766000000127e+03	4.488259766000000127e+03	4.526950195000000349e+03	4.608259766000000127e+03
4.488259766000000127e+03	4.526950195000000349e+03	4.608259766000000127e+03	4.528270019999999931e+03
4.526950195000000349e+03	4.608259766000000127e+03	4.528270019999999931e+03	4.494759766000000127e+03
4.608259766000000127e+03	4.528270019999999931e+03	4.494759766000000127e+03	4.462152831999999762e+03
4.528270019999999931e+03	4.494759766000000127e+03	4.462152831999999762e+03	4.611759766000000127e+03
4.494759766000000127e+03	4.462152831999999762e+03	4.611759766000000127e+03	4.618259766000000127e+03
4.462152831999999762e+03	4.611759766000000127e+03	4.618259766000000127e+03	4.604279784999999720e+03
4.611759766000000127e+03	4.618259766000000127e+03	4.604279784999999720e+03	4.605509766000000127e+03
4.618259766000000127e+03	4.604279784999999720e+03	4.605509766000000127e+03	4.606160155999999915e+03
4.604279784999999720e+03	4.605509766000000127e+03	4.606160155999999915e+03	4.573959960999999566e+03
4.605509766000000127e+03	4.606160155999999915e+03	4.573959960999999566e+03	4.696259766000000127e+03
4.606160155999999915e+03	4.573959960999999566e+03	4.696259766000000127e+03	4.733259766000000127e+03
4.573959960999999566e+03	4.696259766000000127e+03	4.733259766000000127e+03	4.760359862999999677e+03
4.696259766000000127e+03	4.733259766000000127e+03	4.760359862999999677e+03	4.838259766000000127e+03
4.733259766000000127e+03	4.760359862999999677e+03	4.838259766000000127e+03	4.902250000000000000e+03
4.760359862999999677e+03	4.838259766000000127e+03	4.902250000000000000e+03	4.916350097999999889e+03
4.838259766000000127e+03	4.902250000000000000e+03	4.916350097999999889e+03	4.988250000000000000e+03
4.902250000000000000e+03	4.916350097999999889e+03	4.988250000000000000e+03	4.973450195000000349e+03
4.916350097999999889e+03	4.988250000000000000e+03	4.973450195000000349e+03	4.882319824000000153e+03
4.988250000000000000e+03	4.973450195000000349e+03	4.882319824000000153e+03	4.798259766000000127e+03
4.973450195000000349e+03	4.882319824000000153e+03	4.798259766000000127e+03	4.833259766000000127e+03
4.882319824000000153e+03	4.798259766000000127e+03	4.833259766000000127e+03	4.937000000000000000e+03
4.798259766000000127e+03	4.833259766000000127e+03	4.937000000000000000e+03	5.002250000000000000e+03
4.833259766000000127e+03	4.937000000000000000e+03	5.002250000000000000e+03	5.001279784999999720e+03
4.937000000000000000e+03	5.002250000000000000e+03	5.001279784999999720e+03	5.067109862999999677e+03
5.002250000000000000e+03	5.001279784999999720e+03	5.067109862999999677e+03	4.959294434000000365e+03
5.001279784999999720e+03	5.067109862999999677e+03	4.959294434000000365e+03	5.106000000000000000e+03
5.067109862999999677e+03	4.959294434000000365e+03	5.106000000000000000e+03	4.972250000000000000e+03
4.959294434000000365e+03	5.106000000000000000e+03	4.972250000000000000e+03	4.894810059000000365e+03
5.106000000000000000e+03	4.972250000000000000e+03	4.894810059000000365e+03	4.801169922000000042e+03
4.972250000000000000e+03	4.894810059000000365e+03	4.801169922000000042e+03	4.716702637000000323e+03
4.894810059000000365e+03	4.801169922000000042e+03	4.716702637000000323e+03	4.803560059000000365e+03
4.801169922000000042e+03	4.716702637000000323e+03	4.803560059000000365e+03	4.843930175999999847e+03
4.716702637000000323e+03	4.803560059000000365e+03	4.843930175999999847e+03	4.938810059000000365e+03
4.803560059000000365e+03	4.843930175999999847e+03	4.938810059000000365e+03	4.999169922000000042e+03
4.843930175999999847e+03	4.938810059000000365e+03	4.999169922000000042e+03	4.987080077999999958e+03
